OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
ORD000836,2/24/2025,CUST1092,East,Jacket,Clothing,10,3279,32790,Completed,Agent_14
ORD000837,6/10/2025,CUST1063,South,Cooking Oil,Grocery,4,1805,7220,Completed,Agent_8
ORD000838,1/21/2025,CUST1042,North,Desk,Furniture,6,12491,74946,Completed,Agent_6
ORD000839,8/16/2025,CUST1115,South,Cooking Oil,Grocery,8,1836,14688,Completed,Agent_9
ORD000840,12/14/2025,CUST1188,South,Rice Bag,Grocery,2,1294,2588,Cancelled,Agent_3
ORD000841,12/13/2025,CUST1043,North,Tea Pack,Grocery,2,489,978,Completed,Agent_2
ORD000842,3/28/2025,CUST1033,North,Tea Pack,Grocery,10,547,5470,Completed,Agent_6
ORD000843,4/30/2025,CUST1217,West,T-Shirt,Clothing,10,855,8550,Completed,Agent_12
ORD000844,7/24/2025,CUST1182,South,Yoga Mat,Sports,5,1576,7880,Cancelled,Agent_8
ORD000845,2/25/2025,CUST1062,East,Cooking Oil,Grocery,9,1720,15480,Completed,Agent_5
ORD000846,2/4/2025,CUST1255,South,Bookshelf,Furniture,3,8153,24459,Cancelled,Agent_11
ORD000847,11/15/2025,CUST1319,North,Desk,Furniture,10,12430,124300,Completed,Agent_2
ORD000848,9/9/2025,CUST1258,West,Football,Sports,8,1128,9024,Completed,Agent_5
ORD000849,8/9/2025,CUST1060,South,Yoga Mat,Sports,1,1635,1635,Completed,Agent_7
ORD000850,12/4/2025,CUST1155,South,Cooking Oil,Grocery,8,1632,13056,Completed,Agent_15
ORD000851,2/26/2025,CUST1291,East,Cooking Oil,Grocery,3,1732,5196,Completed,Agent_11
ORD000852,3/22/2025,CUST1259,South,Yoga Mat,Sports,9,1521,13689,Completed,Agent_1
ORD000853,5/26/2025,CUST1164,South,Tea Pack,Grocery,7,511,3577,Completed,Agent_1
ORD000854,1/14/2025,CUST1320,North,Smartphone,Electronics,6,24244,145464,Completed,Agent_6
ORD000855,5/6/2025,CUST1126,South,Cooking Oil,Grocery,6,1768,10608,Completed,Agent_4
ORD000856,3/28/2025,CUST1010,East,Cricket Bat,Sports,2,2684,5368,Completed,Agent_9
ORD000857,5/17/2025,CUST1010,North,Tea Pack,Grocery,7,506,3542,Cancelled,Agent_12
ORD000858,2/20/2025,CUST1250,South,Headphones,Electronics,7,3042,21294,Completed,Agent_2
ORD000859,6/23/2025,CUST1085,East,Desk,Furniture,8,12006,96048,Completed,Agent_10
ORD000860,2/8/2025,CUST1274,North,Rice Bag,Grocery,8,1232,9856,Returned,Agent_4
ORD000861,2/17/2025,CUST1296,North,Headphones,Electronics,10,2941,29410,Completed,Agent_2
ORD000862,4/18/2025,CUST1177,East,T-Shirt,Clothing,10,848,8480,Completed,Agent_13
ORD000863,4/13/2025,CUST1212,North,Jacket,Clothing,5,3453,17265,Completed,Agent_7
ORD000864,12/27/2025,CUST1264,North,Football,Sports,9,1123,10107,Completed,Agent_14
ORD000865,11/11/2025,CUST1222,North,Rice Bag,Grocery,8,1144,9152,Completed,Agent_15
ORD000866,12/17/2025,CUST1153,East,Smartphone,Electronics,6,24812,148872,Completed,Agent_14
ORD000867,5/27/2025,CUST1330,South,T-Shirt,Clothing,4,855,3420,Completed,Agent_3
ORD000868,1/15/2025,CUST1125,North,Cricket Bat,Sports,7,2369,16583,Completed,Agent_13
ORD000869,1/19/2025,CUST1103,West,Cooking Oil,Grocery,9,1976,17784,Completed,Agent_3
ORD000870,1/22/2025,CUST1248,North,Headphones,Electronics,5,3095,15475,Completed,Agent_13
ORD000871,7/28/2025,CUST1186,North,Headphones,Electronics,10,2878,28780,Completed,Agent_11
ORD000872,9/14/2025,CUST1061,East,Smartwatch,Electronics,3,7577,22731,Completed,Agent_9
ORD000873,11/4/2025,CUST1062,East,Yoga Mat,Sports,5,1498,7490,Completed,Agent_13
ORD000874,8/5/2025,CUST1111,West,Jacket,Clothing,7,3714,25998,Completed,Agent_3
ORD000875,1/29/2025,CUST1251,North,Desk,Furniture,8,11780,94240,Completed,Agent_9
ORD000876,5/23/2025,CUST1074,South,Headphones,Electronics,9,2954,26586,Completed,Agent_6
ORD000877,1/18/2025,CUST1339,South,Jeans,Clothing,1,1852,1852,Cancelled,Agent_13
ORD000878,12/25/2025,CUST1185,West,Desk,Furniture,9,11723,105507,Completed,Agent_15
ORD000879,7/21/2025,CUST1130,West,Smartphone,Electronics,8,24442,195536,Cancelled,Agent_5
ORD000880,8/13/2025,CUST1323,North,Desk,Furniture,4,12862,51448,Completed,Agent_6
ORD000881,9/9/2025,CUST1241,West,Rice Bag,Grocery,5,1287,6435,Completed,Agent_12
ORD000882,3/24/2025,CUST1133,South,Jacket,Clothing,7,3763,26341,Cancelled,Agent_9
ORD000883,1/15/2025,CUST1026,North,Tea Pack,Grocery,9,523,4707,Completed,Agent_11
ORD000884,6/6/2025,CUST1160,East,Tea Pack,Grocery,3,450,1350,Completed,Agent_10
ORD000885,11/29/2025,CUST1066,North,Office Chair,Furniture,9,7298,65682,Completed,Agent_14
ORD000886,5/14/2025,CUST1088,East,Cooking Oil,Grocery,8,1792,14336,Completed,Agent_11
ORD000887,7/21/2025,CUST1193,East,Jeans,Clothing,4,1650,6600,Completed,Agent_14
ORD000888,11/17/2025,CUST1117,West,Office Chair,Furniture,1,7592,7592,Completed,Agent_15
ORD000889,7/25/2025,CUST1316,North,Rice Bag,Grocery,5,1248,6240,Completed,Agent_7
ORD000890,1/8/2025,CUST1269,East,Office Chair,Furniture,6,6538,39228,Completed,Agent_7
ORD000891,4/8/2025,CUST1136,West,Tea Pack,Grocery,8,461,3688,Completed,Agent_5
ORD000892,5/25/2025,CUST1346,East,Rice Bag,Grocery,7,1285,8995,Completed,Agent_4
ORD000893,11/13/2025,CUST1230,South,Rice Bag,Grocery,1,1149,1149,Completed,Agent_15
ORD000894,6/15/2025,CUST1203,North,Yoga Mat,Sports,8,1375,11000,Completed,Agent_11
ORD000895,2/18/2025,CUST1285,North,Tea Pack,Grocery,7,523,3661,Completed,Agent_1
ORD000896,11/3/2025,CUST1023,North,Desk,Furniture,6,13192,79152,Cancelled,Agent_1
ORD000897,3/9/2025,CUST1286,North,Football,Sports,5,1314,6570,Completed,Agent_1
ORD000898,8/28/2025,CUST1067,East,T-Shirt,Clothing,9,798,7182,Completed,Agent_2
ORD000899,3/7/2025,CUST1255,North,Football,Sports,3,1142,3426,Completed,Agent_14
ORD000900,5/15/2025,CUST1313,West,Jacket,Clothing,6,3798,22788,Completed,Agent_14
ORD000901,9/9/2025,CUST1077,West,Jacket,Clothing,6,3455,20730,Completed,Agent_9
ORD000902,1/19/2025,CUST1240,West,Rice Bag,Grocery,4,1115,4460,Completed,Agent_5
ORD000903,1/21/2025,CUST1226,North,Cooking Oil,Grocery,2,1978,3956,Cancelled,Agent_6
ORD000904,3/17/2025,CUST1063,West,Football,Sports,8,1198,9584,Completed,Agent_6
ORD000905,10/16/2025,CUST1339,North,T-Shirt,Clothing,3,839,2517,Completed,Agent_10
ORD000906,9/13/2025,CUST1346,North,Smartphone,Electronics,7,27102,189714,Completed,Agent_2
ORD000907,2/24/2025,CUST1165,West,Headphones,Electronics,2,2936,5872,Completed,Agent_3
ORD000908,11/1/2025,CUST1336,North,Tea Pack,Grocery,8,495,3960,Returned,Agent_1
ORD000909,10/19/2025,CUST1066,North,Smartwatch,Electronics,6,8715,52290,Returned,Agent_4
ORD000910,11/5/2025,CUST1195,West,Jeans,Clothing,1,1887,1887,Completed,Agent_2
ORD000911,3/25/2025,CUST1198,South,Office Chair,Furniture,7,6424,44968,Cancelled,Agent_13
ORD000912,6/8/2025,CUST1308,South,Office Chair,Furniture,5,6987,34935,Completed,Agent_3
ORD000913,7/18/2025,CUST1243,South,Headphones,Electronics,9,2819,25371,Completed,Agent_5
ORD000914,8/11/2025,CUST1322,East,Rice Bag,Grocery,7,1274,8918,Completed,Agent_7
ORD000915,3/21/2025,CUST1253,North,Football,Sports,8,1242,9936,Completed,Agent_9
ORD000916,9/2/2025,CUST1153,East,Cricket Bat,Sports,5,2484,12420,Completed,Agent_3
ORD000917,10/10/2025,CUST1039,West,T-Shirt,Clothing,9,788,7092,Completed,Agent_15
ORD000918,10/19/2025,CUST1129,North,Smartwatch,Electronics,7,7351,51457,Completed,Agent_6
ORD000919,4/4/2025,CUST1201,North,Laptop,Electronics,2,57645,115290,Completed,Agent_1
ORD000920,8/19/2025,CUST1319,North,Jeans,Clothing,10,1880,18800,Completed,Agent_13
ORD000921,5/13/2025,CUST1344,North,Office Chair,Furniture,3,6409,19227,Returned,Agent_2
ORD000922,9/2/2025,CUST1235,South,Laptop,Electronics,7,50783,355481,Completed,Agent_12
ORD000923,11/12/2025,CUST1184,South,Yoga Mat,Sports,8,1440,11520,Cancelled,Agent_12
ORD000924,2/27/2025,CUST1008,East,Cooking Oil,Grocery,2,1665,3330,Completed,Agent_12
ORD000925,8/12/2025,CUST1320,West,Smartphone,Electronics,8,25743,205944,Completed,Agent_14
ORD000926,8/5/2025,CUST1011,West,Office Chair,Furniture,5,7377,36885,Completed,Agent_2
ORD000927,8/19/2025,CUST1299,North,Bookshelf,Furniture,8,9834,78672,Completed,Agent_4
ORD000928,8/10/2025,CUST1212,North,Football,Sports,1,1160,1160,Completed,Agent_14
ORD000929,7/24/2025,CUST1248,South,Yoga Mat,Sports,9,1649,14841,Completed,Agent_9
ORD000930,1/10/2025,CUST1216,East,Yoga Mat,Sports,8,1419,11352,Completed,Agent_10
ORD000931,11/15/2025,CUST1330,North,Headphones,Electronics,7,3233,22631,Completed,Agent_6
ORD000932,6/26/2025,CUST1224,South,Rice Bag,Grocery,3,1149,3447,Completed,Agent_4
ORD000933,12/3/2025,CUST1239,South,Yoga Mat,Sports,6,1626,9756,Cancelled,Agent_3
ORD000934,3/24/2025,CUST1318,West,Cooking Oil,Grocery,6,1906,11436,Completed,Agent_4
ORD000935,9/9/2025,CUST1051,North,Smartwatch,Electronics,3,7477,22431,Completed,Agent_13
ORD000936,1/10/2025,CUST1183,South,Cooking Oil,Grocery,4,1695,6780,Completed,Agent_15
ORD000937,8/9/2025,CUST1058,North,Office Chair,Furniture,9,6344,57096,Completed,Agent_10
ORD000938,7/1/2025,CUST1023,North,Cricket Bat,Sports,8,2378,19024,Completed,Agent_13
ORD000939,1/26/2025,CUST1224,West,T-Shirt,Clothing,9,816,7344,Completed,Agent_13
ORD000940,2/22/2025,CUST1287,South,Laptop,Electronics,10,56206,562060,Cancelled,Agent_1
ORD000941,3/22/2025,CUST1149,South,Bookshelf,Furniture,2,9667,19334,Cancelled,Agent_12
ORD000942,3/12/2025,CUST1062,South,Football,Sports,2,1117,2234,Completed,Agent_14
ORD000943,5/27/2025,CUST1258,North,Rice Bag,Grocery,4,1280,5120,Completed,Agent_3
ORD000944,3/19/2025,CUST1271,North,Jacket,Clothing,7,3402,23814,Completed,Agent_7
ORD000945,9/22/2025,CUST1349,West,Desk,Furniture,7,13003,91021,Completed,Agent_6
ORD000946,2/5/2025,CUST1043,West,Rice Bag,Grocery,1,1252,1252,Completed,Agent_6
ORD000947,11/25/2025,CUST1077,North,Desk,Furniture,1,11743,11743,Completed,Agent_15
ORD000948,10/11/2025,CUST1155,East,Football,Sports,7,1176,8232,Completed,Agent_12
ORD000949,3/17/2025,CUST1206,East,T-Shirt,Clothing,5,864,4320,Completed,Agent_8
ORD000950,11/29/2025,CUST1207,East,Yoga Mat,Sports,10,1545,15450,Completed,Agent_13
ORD000951,3/6/2025,CUST1266,North,T-Shirt,Clothing,1,805,805,Completed,Agent_9
ORD000952,1/12/2025,CUST1014,North,Headphones,Electronics,9,2904,26136,Completed,Agent_15
ORD000953,8/5/2025,CUST1258,West,Football,Sports,4,1279,5116,Completed,Agent_2
ORD000954,11/30/2025,CUST1063,East,Jeans,Clothing,9,1747,15723,Completed,Agent_8
ORD000955,10/25/2025,CUST1289,North,Smartwatch,Electronics,6,8772,52632,Completed,Agent_12
ORD000956,10/21/2025,CUST1344,West,Yoga Mat,Sports,4,1455,5820,Completed,Agent_3
ORD000957,4/9/2025,CUST1184,East,Yoga Mat,Sports,4,1381,5524,Completed,Agent_8
ORD000958,3/8/2025,CUST1243,North,Cooking Oil,Grocery,2,1653,3306,Completed,Agent_4
ORD000959,7/22/2025,CUST1135,South,Jacket,Clothing,9,3431,30879,Completed,Agent_10
ORD000960,3/25/2025,CUST1073,South,Cooking Oil,Grocery,8,1883,15064,Completed,Agent_9
ORD000961,4/19/2025,CUST1233,North,Rice Bag,Grocery,9,1287,11583,Completed,Agent_8
ORD000962,7/29/2025,CUST1056,North,Bookshelf,Furniture,6,9759,58554,Completed,Agent_2
ORD000963,7/11/2025,CUST1155,South,T-Shirt,Clothing,9,744,6696,Completed,Agent_5
ORD000964,6/6/2025,CUST1145,South,Office Chair,Furniture,10,6890,68900,Returned,Agent_4
ORD000965,1/23/2025,CUST1213,North,Rice Bag,Grocery,2,1211,2422,Completed,Agent_8
ORD000966,11/7/2025,CUST1067,East,Football,Sports,6,1267,7602,Completed,Agent_13
ORD000967,2/15/2025,CUST1319,North,Cooking Oil,Grocery,8,1673,13384,Completed,Agent_11
ORD000968,12/10/2025,CUST1226,East,Rice Bag,Grocery,7,1161,8127,Completed,Agent_12
ORD000969,12/29/2025,CUST1158,North,Smartphone,Electronics,1,25359,25359,Completed,Agent_9
ORD000970,1/28/2025,CUST1291,East,Cricket Bat,Sports,4,2727,10908,Completed,Agent_9
ORD000971,4/3/2025,CUST1009,North,Tea Pack,Grocery,1,462,462,Cancelled,Agent_5
ORD000972,11/7/2025,CUST1164,West,Bookshelf,Furniture,10,8899,88990,Completed,Agent_7
ORD000973,9/28/2025,CUST1162,East,Rice Bag,Grocery,6,1184,7104,Completed,Agent_7
ORD000974,5/11/2025,CUST1045,North,Laptop,Electronics,9,51349,462141,Completed,Agent_3
ORD000975,4/3/2025,CUST1013,North,Tea Pack,Grocery,3,455,1365,Returned,Agent_12
ORD000976,5/13/2025,CUST1192,North,Rice Bag,Grocery,6,1114,6684,Completed,Agent_14
ORD000977,9/10/2025,CUST1260,West,Smartphone,Electronics,4,26260,105040,Completed,Agent_13
ORD000978,2/3/2025,CUST1247,South,Headphones,Electronics,1,2891,2891,Completed,Agent_1
ORD000979,2/21/2025,CUST1126,South,Office Chair,Furniture,5,7075,35375,Completed,Agent_13
ORD000980,11/22/2025,CUST1256,East,Desk,Furniture,10,11776,117760,Completed,Agent_4
ORD000981,10/3/2025,CUST1216,West,Desk,Furniture,9,13164,118476,Completed,Agent_15
ORD000982,12/1/2025,CUST1085,East,Laptop,Electronics,8,60072,480576,Completed,Agent_1
ORD000983,6/29/2025,CUST1323,North,Cooking Oil,Grocery,10,1710,17100,Completed,Agent_4
ORD000984,2/5/2025,CUST1153,East,Football,Sports,1,1118,1118,Completed,Agent_2
ORD000985,4/18/2025,CUST1312,South,Smartphone,Electronics,9,27494,247446,Cancelled,Agent_9
ORD000986,12/29/2025,CUST1231,West,Jacket,Clothing,6,3594,21564,Returned,Agent_5
ORD000987,1/9/2025,CUST1068,North,Jeans,Clothing,4,1785,7140,Completed,Agent_11
ORD000988,7/31/2025,CUST1284,West,Football,Sports,1,1296,1296,Completed,Agent_15
ORD000989,11/30/2025,CUST1039,East,Cooking Oil,Grocery,9,1649,14841,Returned,Agent_9
ORD000990,11/4/2025,CUST1183,North,Tea Pack,Grocery,2,485,970,Completed,Agent_7
ORD000991,1/5/2025,CUST1113,North,Laptop,Electronics,8,53575,428600,Completed,Agent_12
ORD000992,11/17/2025,CUST1155,North,Jacket,Clothing,6,3284,19704,Completed,Agent_13
ORD000993,12/27/2025,CUST1310,East,Desk,Furniture,6,10888,65328,Completed,Agent_4
ORD000994,10/10/2025,CUST1099,North,Rice Bag,Grocery,5,1216,6080,Completed,Agent_11
ORD000995,2/3/2025,CUST1065,East,Yoga Mat,Sports,3,1369,4107,Completed,Agent_5
ORD000996,12/21/2025,CUST1347,West,Bookshelf,Furniture,5,8445,42225,Completed,Agent_9
ORD000997,11/29/2025,CUST1026,East,Football,Sports,1,1305,1305,Completed,Agent_14
ORD000998,9/11/2025,CUST1185,West,Cooking Oil,Grocery,5,1663,8315,Completed,Agent_9
ORD000999,6/11/2025,CUST1002,West,Office Chair,Furniture,5,7585,37925,Completed,Agent_7
ORD001000,2/8/2025,CUST1127,North,Laptop,Electronics,4,60259,241036,Completed,Agent_4
